videoId,textDisplay,textOriginal,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,canRate,viewerRating,likeCount,publishedAt,updatedAt
D6DVTLvOupE,日清みて久々に帰ってきたら再生回数エグくなっててビビる,日清みて久々に帰ってきたら再生回数エグくなっててビビる,からん,https://yt3.ggpht.com/VdY0_p6wjT_MCK-N-IaagqIqlqSoP5aKyVmS__srTTXIcwaOZlxwU_fUAhgNu8U1vr9-Sk7H=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCver9pSyrKCfWD1_kRUSG8A,UCver9pSyrKCfWD1_kRUSG8A,True,none,7,2023-07-19T10:48:55Z,2023-07-19T10:48:55Z
D6DVTLvOupE,ユキちゃーん！ゆこぴさーん！小津さーん！地上波デビューおめでとーーー！！！🎉🎉🎉,ユキちゃーん！ゆこぴさーん！小津さーん！地上波デビューおめでとーーー！！！🎉🎉🎉,蜂蜜,https://yt3.ggpht.com/ytc/AOPolaQ2-Ztvedf2gYrlpwaMBetBuuzGXNZKhIVXxQtVUQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCf2xITKT6h1l-LGJHnBx0tw,UCf2xITKT6h1l-LGJHnBx0tw,True,none,12,2023-07-19T10:47:27Z,2023-07-19T10:47:27Z
D6DVTLvOupE,CM見てカツ丼吹きました,CM見てカツ丼吹きました,ソーシャル・D・スタンス・小池,https://yt3.ggpht.com/zYFVWizavtoGW5HllOuCGGiW7VHQijGbZspk6GGsJJlz0mazQbkBEllkbmPhCrp3XDaMw_I4Sw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCh5VDd6d22YtEBktGlWSevg,UCh5VDd6d22YtEBktGlWSevg,True,none,5,2023-07-19T10:45:10Z,2023-07-19T10:45:10Z
D6DVTLvOupE,カップヌードルCMおめ😊,カップヌードルCMおめ😊,てすてす,https://yt3.ggpht.com/ytc/AOPolaSgGwnP0iSKEL_ppPwLLc-DToAgXDeIQorJJgYDb3jYNV4mt-wzT7TntFcC7SAUBuc=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC8-Oyr5PdnyDHx6khOuRaDA,UC8-Oyr5PdnyDHx6khOuRaDA,True,none,6,2023-07-19T10:45:00Z,2023-07-19T10:45:00Z
D6DVTLvOupE,日清のCM、MADかと思ったら本家だったw,日清のCM、MADかと思ったら本家だったw,tt k,https://yt3.ggpht.com/ytc/AOPolaT3Bnf3OQM66SG5FBgx0KvzbhXV4uPQQW5Pcw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCX6GNtFZ3oBqVTsdRR-pyAQ,UCX6GNtFZ3oBqVTsdRR-pyAQ,True,none,2,2023-07-19T10:44:45Z,2023-07-19T10:44:45Z
D6DVTLvOupE,フル的なヤーツが欲しい。,フル的なヤーツが欲しい。,ロールプレイヤーズのおもちゃ箱,https://yt3.ggpht.com/wnM23WeseWk8fs373b8sSqxuz-lHILefUVpzsntGi0edOFQr_oKAC2j66McOQSIajPn0IGsLGfE=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCaAEoiH2_Gr41_Os2A2Jc4g,UCaAEoiH2_Gr41_Os2A2Jc4g,True,none,2,2023-07-19T10:43:13Z,2023-07-19T10:43:13Z
D6DVTLvOupE,CMおめでとうございます🎉セーラー服ぎゃんかわでしたげへへ,"CMおめでとうございます🎉
セーラー服ぎゃんかわでしたげへへ",あられば,https://yt3.ggpht.com/fiRL8YCIsLaG_PeOzIJSQX89DG0s8yMHcra1qS9MAlWyTpwFNYVJ0XW3MDUJM0iWBjyAhhhKnA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCEdXCEh7DDfsrfgceJHSHbg,UCEdXCEh7DDfsrfgceJHSHbg,True,none,7,2023-07-19T10:42:06Z,2023-07-19T10:42:06Z
D6DVTLvOupE,CMおめでとうございます🎉リアルタイムでたまたま見て声出ました🦑めでたいなぁ🥳元気出ました,CMおめでとうございます🎉リアルタイムでたまたま見て声出ました🦑めでたいなぁ🥳元気出ました,和,https://yt3.ggpht.com/cMbgt1Qv-nZJvUi3GbDpuCH4qJ1W0niR7nrmQdWdu9_uZGvyLC9frd5u4Q2RmKTkAorqc881=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCtA8x5mXE5CwzKkEnzPQ5YQ,UCtA8x5mXE5CwzKkEnzPQ5YQ,True,none,174,2023-07-19T10:37:31Z,2023-07-19T10:37:31Z
D6DVTLvOupE,日清のcmがあった後すぐに日清公式とこれ見た!,日清のcmがあった後すぐに日清公式とこれ見た!,しぇんだい,https://yt3.ggpht.com/OMG8cLGEeupHroTG6NclVFhnL1Gnj0yJBzMblcOPRu0td8noGX7ylHniCv1a2MzyrsukIl4l_A=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCKTP2PVnqy-E3k5LQZnC8zA,UCKTP2PVnqy-E3k5LQZnC8zA,True,none,3,2023-07-19T10:34:09Z,2023-07-19T10:34:09Z
D6DVTLvOupE,日清コラボマジおめでとう,日清コラボマジおめでとう,レッドブルーだいせん,https://yt3.ggpht.com/ytc/AOPolaQCf9cUe9_g4Ui2jAIjgrk0cgnM9lxGISdRN-JA3A=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCSWa_Ey-XMEa79KCydp3jjA,UCSWa_Ey-XMEa79KCydp3jjA,True,none,14,2023-07-19T10:32:00Z,2023-07-19T10:32:00Z
