videoId,textDisplay,textOriginal,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,canRate,viewerRating,likeCount,publishedAt,updatedAt
D6DVTLvOupE,どうしてSpotifyにないのですか,どうしてSpotifyにないのですか,おまゆちゃんCH,https://yt3.ggpht.com/POdXR6O1mBk5LERA523hkykuPDXgW4Tg2zKne0xVm0wW3L_qrN9P_YJsSIyxeoCqBtkEEZEluw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCKvM1pBJm1-OI9PGbgDle6w,UCKvM1pBJm1-OI9PGbgDle6w,True,none,5,2023-07-26T07:17:03Z,2023-07-26T07:17:03Z
D6DVTLvOupE,これをカプヌのCMに落とし込んだ人の才能に嫉妬する,これをカプヌのCMに落とし込んだ人の才能に嫉妬する,LAUGHandROUGH,https://yt3.ggpht.com/ytc/AOPolaSKdSyRTekkUUEf2dPj2zf05j3vNnbnWLKt7w=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCeeVPsJcsSY8ntbGvY_LTeA,UCeeVPsJcsSY8ntbGvY_LTeA,True,none,5,2023-07-26T07:06:50Z,2023-07-26T07:06:50Z
D6DVTLvOupE,スイカ🍉割り,スイカ🍉割り,はやのおもしろ劇場,https://yt3.ggpht.com/U3sMDi6i0WFDXOjVtqVkH4JVuHLpE6XXjWDqJtxfhtQxvDQh5hjkNka9svDuaiGFx4Hj5Tn7Qw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCeeJqGCA_JsSPcUHlTIa1cA,UCeeJqGCA_JsSPcUHlTIa1cA,True,none,2,2023-07-26T05:36:36Z,2023-07-26T05:36:36Z
D6DVTLvOupE,1:25 ここの顔好き,1:25 ここの顔好き,acor1722,https://yt3.ggpht.com/ytc/AOPolaRGYGnX8dARycMzt6WSR7xgi3ixy8XAe44slxnXWs60tZeuVp2PLNhj_-yqsRZz=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCUgn-gOuTIM-n23HB4VN77A,UCUgn-gOuTIM-n23HB4VN77A,True,none,6,2023-07-26T05:34:12Z,2023-07-26T05:34:12Z
D6DVTLvOupE,替え歌「定期的にナイアガラ」外出た瞬間終わったわ天気はいいけど進めない風なさすぎてお亡くなり常時常時常時ナイアガラ地下に潜りたいなって思いました風さえ吹いてくれりゃあったかいのにアイスをしゃぶりたいなって思いましたいやいや外出たらあっつぉあっつぉあっつぉあっつぉはい、猛暑(ｱｰ)外出た瞬間終わったわ天気はいいけど進めない風なさすぎてお亡くなり常時常時常時ナイアガラ,"替え歌「定期的にナイアガラ」

外出た瞬間終わったわ
天気はいいけど進めない
風なさすぎてお亡くなり
常時常時常時ナイアガラ

地下に潜りたいなって思いました
風さえ吹いてくれりゃあったかいのに
アイスをしゃぶりたいなって思いました
いやいや外出たら
あっつぉあっつぉあっつぉあっつぉ
はい、猛暑(ｱｰ)

外出た瞬間終わったわ
天気はいいけど進めない
風なさすぎてお亡くなり
常時常時常時ナイアガラ",コハエノッブ,https://yt3.ggpht.com/ytc/AOPolaQn3iOYahxtevDRft6KYzIOfYyREyOPNl9QdbK5Rw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCo99UWPyCnaq4aQwfnUR3YA,UCo99UWPyCnaq4aQwfnUR3YA,True,none,2,2023-07-26T05:29:27Z,2023-07-26T05:29:27Z
D6DVTLvOupE,PVに集中してたら唐突な雑作画キャベツで吹いた,PVに集中してたら唐突な雑作画キャベツで吹いた,クラリア 蟲惑魔,https://yt3.ggpht.com/ytc/AOPolaSHGlLhd-66MupXjje-myrUwt9_3XhaXDStfoNqZ_PpNdRug5KRkBGD7mGP4vErG_E=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC_fv-dygcnMVyGQdud2Zq9A,UC_fv-dygcnMVyGQdud2Zq9A,True,none,0,2023-07-26T04:54:58Z,2023-07-26T04:54:58Z
D6DVTLvOupE,1:39 かわいい笑,1:39 かわいい笑,doragon ball,https://yt3.ggpht.com/ytc/AOPolaRdEnGvyukZ1ds__al5ResfBn9BuLxU8anzI1jZ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCZ-szRjx6BX1p6jqPZOF78A,UCZ-szRjx6BX1p6jqPZOF78A,True,none,4,2023-07-26T04:37:06Z,2023-07-26T04:37:06Z
D6DVTLvOupE,CMに映るのはすごいなぁ~,CMに映るのはすごいなぁ~,🎀りぼん🎀,https://yt3.ggpht.com/lkP-gF4Rc6hRzWioRL-oiCdPMmFLJXWjEpb-_BvPtTMYxF5N6tWR3fpRUT82x2rFt0aNmB8zap4=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UChjnNGiIlkq1DnhUbr0YZaQ,UChjnNGiIlkq1DnhUbr0YZaQ,True,none,8,2023-07-26T03:53:31Z,2023-07-26T03:53:31Z
D6DVTLvOupE,ボカロも好きだけど曲のテンポ、癖になる歌詞が中毒性あって好き,ボカロも好きだけど曲のテンポ、癖になる歌詞が中毒性あって好き,Rim_ Guara,https://yt3.ggpht.com/X8My9142q6dmtY5QLorA2fnYpp6MVt2tKj_WDFMY-8g878Wnx04KlfVjIKOfP3AnxadcvpUDPg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC4rXvFpy10jn2upNJuY9h-w,UC4rXvFpy10jn2upNJuY9h-w,True,none,6,2023-07-26T03:52:56Z,2023-07-26T03:52:56Z
D6DVTLvOupE,終わったわ　のところが好き,終わったわ　のところが好き,いざたらこ,https://yt3.ggpht.com/DQxb27AiiXopUFXb-Onib1fYaa-MWYht2fa158IVTHEchIEyjg2ma1sX3dN7Mux3GkaWqh0REA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCQXamC1RSvFBUTz_e5Es47Q,UCQXamC1RSvFBUTz_e5Es47Q,True,none,3,2023-07-26T03:31:26Z,2023-07-26T03:31:26Z
D6DVTLvOupE,俺、痛風オールバックなんやけど。,俺、痛風オールバックなんやけど。,べにch,https://yt3.ggpht.com/cIWOTgInsc71UvV7F6K0BTufFclxALhqSbl2Z7FP-qH0wU5kp5G3UzqGedaqDfTrK_vMo8bH=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC1AuMbUXMCNpxWQBw_p6HOA,UC1AuMbUXMCNpxWQBw_p6HOA,True,none,6,2023-07-26T02:59:58Z,2023-07-26T02:59:58Z
D6DVTLvOupE,キャベツの作画期待通りで気持ちいい,キャベツの作画期待通りで気持ちいい,",_",https://yt3.ggpht.com/ytc/AOPolaRFbLdHy-efIKRN_8o-eBCv7cOTDEqI4qipgw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCDgYO2LPmNjueL2gwJPpGQQ,UCDgYO2LPmNjueL2gwJPpGQQ,True,none,3,2023-07-26T02:51:08Z,2023-07-26T02:51:08Z
D6DVTLvOupE,ランドセルしょている女の子ネモみたい,ランドセルしょている女の子ネモみたい,胡桃ちゃん,https://yt3.ggpht.com/D3fDcEk8ayzTzE8r0g56qmvtcKxmOWjcEaWAEGs9ix9ZE_e1f69oJ5K7A4zNFn0z-ZfeWF5D=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC0bLL8854TGG3gHBwWn6Cpw,UC0bLL8854TGG3gHBwWn6Cpw,True,none,2,2023-07-26T02:22:59Z,2023-07-26T02:22:59Z
D6DVTLvOupE,カプヌのもいいですね。,カプヌのもいいですね。,山本哲也,https://yt3.ggpht.com/ytc/AOPolaTEUFJTKsq-QBlJ-gpQieRxIsffuUBU4heswA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCeXe9Z4LCZAZTjJ1Ne8CcBw,UCeXe9Z4LCZAZTjJ1Ne8CcBw,True,none,3,2023-07-26T01:59:55Z,2023-07-26T01:59:55Z
D6DVTLvOupE,定期的にオッズパークって聞こえる,定期的にオッズパークって聞こえる,とある信者,https://yt3.ggpht.com/ytc/AOPolaSIUg5NHS0uyFMxoX0V7vPYNDDxDhxRrxxOADct=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCFHkXMruzkIEL5sZ2OvoY7Q,UCFHkXMruzkIEL5sZ2OvoY7Q,True,none,0,2023-07-26T01:27:40Z,2023-07-26T01:27:40Z
D6DVTLvOupE,聴けば聴くほど、群馬の「からっ風」と「嬬恋キャベツ」が浮かぶ,聴けば聴くほど、群馬の「からっ風」と「嬬恋キャベツ」が浮かぶ,kiyo -s,https://yt3.ggpht.com/ytc/AOPolaSbPyPMH3GVDF3G2RpnMRixWTc9P_BsFAtkJXMJOg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCSmL9B0c52nW7kmrDK_Ji3A,UCSmL9B0c52nW7kmrDK_Ji3A,True,none,0,2023-07-25T23:57:08Z,2023-07-25T23:57:08Z
